%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
107, 89.65, -3.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.286, 1627991316286
108, 56.23, -75.99, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.286, 1627991316286
109, -7.52, -63.17, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.299, 1627991316299
110, -26.25, 28.05, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.299, 1627991316299
111, 106.76, 8.20, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.314, 1627991316314
112, 69.86, -67.39, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.314, 1627991316314
113, -12.04, -66.95, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.315, 1627991316315
114, -29.54, 27.34, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.315, 1627991316315
115, 98.40, -5.64, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.349, 1627991316349
116, 63.22, -78.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.349, 1627991316349
117, 1.47, -67.02, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.352, 1627991316352
118, -17.61, 34.24, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.352, 1627991316352
119, 107.27, 12.03, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.352, 1627991316352
120, 97.93, -54.55, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.352, 1627991316352
121, 22.41, -45.17, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.359, 1627991316359
122, -8.25, 40.24, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.359, 1627991316359
123, 122.78, 27.81, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.375, 1627991316375
124, 96.11, -53.84, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.375, 1627991316375
125, 15.62, -56.26, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.376, 1627991316376
126, -4.38, 54.14, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.376, 1627991316376
127, 127.00, 31.00, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.388, 1627991316388
128, 101.92, -62.07, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.388, 1627991316388
129, 16.70, -63.71, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.420, 1627991316420
130, -0.03, 50.86, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.420, 1627991316420
131, 116.87, 21.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.424, 1627991316424
132, 80.81, -69.85, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.424, 1627991316424
133, 35.19, -38.56, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.427, 1627991316427
134, -8.51, 49.77, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.427, 1627991316427
135, 134.69, 31.00, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.450, 1627991316450
136, 104.82, -56.57, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.450, 1627991316450
137, 26.10, -57.23, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.450, 1627991316450
138, -5.42, 46.38, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.450, 1627991316450
139, 129.38, 28.41, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.451, 1627991316451
140, 101.60, -64.82, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.451, 1627991316451
141, 18.16, -58.33, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.464, 1627991316464
142, -10.31, 45.02, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.464, 1627991316464
143, 125.06, 25.38, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.465, 1627991316465
144, 94.74, -66.58, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.465, 1627991316465
145, 13.93, -62.39, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.479, 1627991316479
146, -10.60, 47.32, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.479, 1627991316479
147, 117.54, 22.40, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.494, 1627991316494
148, 91.54, -70.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.494, 1627991316494
149, 14.54, -76.76, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.495, 1627991316495
150, -22.85, 27.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.495, 1627991316495
151, 106.52, 2.01, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.509, 1627991316509
152, 91.09, -71.20, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.509, 1627991316509
153, 6.67, -73.61, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.527, 1627991316527
154, -31.52, 25.60, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.527, 1627991316527
155, 111.67, 11.43, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.528, 1627991316528
156, 88.56, -72.20, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.528, 1627991316528
157, 5.95, -81.12, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.538, 1627991316538
158, -38.50, 28.52, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.538, 1627991316538
159, 106.15, 8.31, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.555, 1627991316555
160, 92.32, -86.24, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.555, 1627991316555
161, 9.41, -81.52, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.556, 1627991316556
162, -26.19, 22.66, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.556, 1627991316556
163, 118.71, -0.03, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.569, 1627991316569
164, 89.15, -92.30, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.569, 1627991316569
165, 5.70, -88.28, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.584, 1627991316584
166, -33.27, 16.45, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.584, 1627991316584
167, 116.48, 5.28, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.585, 1627991316585
168, 83.63, -96.96, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.585, 1627991316585
169, 4.10, -88.47, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.599, 1627991316599
170, -37.49, 22.15, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.599, 1627991316599
171, 106.73, 0.75, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.615, 1627991316615
172, 88.91, -88.27, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.615, 1627991316615
173, -1.33, -93.16, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.616, 1627991316616
174, -31.56, 28.38, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.616, 1627991316616
175, 108.12, 1.01, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.629, 1627991316629
176, 84.91, -105.45, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.629, 1627991316629
177, 1.32, -99.92, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.644, 1627991316644
178, -22.19, 34.01, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.644, 1627991316644
179, 103.37, -4.41, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.645, 1627991316645
180, 79.22, -102.30, 0.00, 0.00, 0.000, 0.000, 0.000, 14:48:36.645, 1627991316645
